DEPT	CODE_COAL	Lay	AC	GR	CILD	DEN	CLL8	RT	AT10	AT20	AT30	AT60	AT90
2247.0	7	CT	239.151	47.266	189.156	2.392	87.790	5.287	11.391	9.624	8.040	5.833	5.287
2247.1	7	CT	239.516	49.205	191.555	2.388	88.094	5.221	11.352	9.538	7.957	5.764	5.221
2247.2	7	CT	240.963	52.735	194.579	2.385	88.778	5.140	11.264	9.416	7.847	5.676	5.140
2247.3	7	CT	243.179	55.343	197.507	2.382	89.498	5.063	11.174	9.295	7.741	5.594	5.063
2247.4	7	CT	245.714	55.821	200.346	2.381	90.209	4.992	11.086	9.178	7.638	5.516	4.992
2247.5	7	CT	248.181	54.153	203.324	2.379	90.970	4.919	10.993	9.055	7.530	5.436	4.919
2247.6	7	CT	250.242	51.109	206.658	2.377	91.847	4.839	10.888	8.918	7.408	5.348	4.839
2247.7	7	CT	251.355	48.721	210.258	2.375	92.766	4.757	10.780	8.774	7.280	5.256	4.757
2247.8	7	CT	251.341	47.789	213.395	2.374	93.451	4.686	10.701	8.652	7.171	5.177	4.686
2247.9	7	CT	250.285	47.755	215.516	2.376	93.707	4.640	10.672	8.574	7.096	5.125	4.640
2248.0	7	CT	248.316	47.703	216.240	2.381	93.428	4.625	10.704	8.550	7.070	5.106	4.625
2248.1	7	CT	245.583	46.609	215.286	2.387	92.567	4.645	10.804	8.591	7.097	5.127	4.645
2248.2	7	CT	242.399	45.655	212.693	2.395	91.272	4.702	10.958	8.698	7.182	5.188	4.702
2248.3	7	CT	239.602	46.632	209.156	2.402	89.833	4.782	11.133	8.846	7.302	5.275	4.782
2248.4	7	CT	237.766	49.002	205.132	2.407	88.391	4.876	11.315	9.018	7.444	5.378	4.876
2248.5	7	CT	237.234	51.575	200.978	2.408	86.993	4.976	11.497	9.203	7.595	5.487	4.976
2248.6	7	CT	238.193	53.309	197.074	2.407	85.645	5.075	11.677	9.385	7.743	5.594	5.075
2248.7	7	CT	240.731	53.752	193.990	2.402	84.291	5.155	11.865	9.536	7.862	5.683	5.155
2248.8	7	CT	243.873	53.295	191.914	2.397	82.815	5.211	12.077	9.641	7.941	5.743	5.211
2248.9	7	CT	246.767	52.301	190.553	2.394	81.061	5.248	12.341	9.709	7.988	5.782	5.248
2249.0	7	CT	248.825	51.046	189.500	2.395	78.889	5.277	12.682	9.758	8.018	5.813	5.277
2249.1	7	CT	249.628	49.797	188.337	2.400	76.182	5.309	13.131	9.807	8.050	5.847	5.309
2249.2	7	CT	248.637	48.704	186.520	2.407	72.745	5.362	13.759	9.875	8.105	5.902	5.362
2249.3	7	CT	246.256	48.249	184.048	2.417	68.967	5.434	14.524	9.966	8.187	5.979	5.434
2249.4	7	CT	243.053	48.232	180.886	2.428	65.111	5.529	15.389	10.087	8.300	6.082	5.529
2249.5	7	CT	239.503	48.204	177.147	2.440	61.432	5.646	16.302	10.238	8.444	6.206	5.646
2249.6	7	CT	236.017	47.747	173.226	2.450	58.282	5.774	17.169	10.399	8.602	6.343	5.774
2249.7	7	CT	233.250	48.426	170.949	2.458	56.581	5.850	17.677	10.471	8.685	6.424	5.850
2249.8	7	CT	231.597	51.232	170.856	2.465	56.394	5.853	17.734	10.420	8.663	6.424	5.853
2249.9	7	CT	231.015	54.537	172.359	2.468	57.471	5.803	17.409	10.285	8.567	6.366	5.803
2250.0	7	CT	231.314	56.287	174.631	2.469	59.511	5.727	16.817	10.118	8.440	6.281	5.727
2250.1	7	CT	232.239	54.879	176.758	2.468	62.118	5.658	16.107	9.972	8.330	6.204	5.658
2250.2	7	CT	233.302	50.272	178.137	2.466	65.151	5.614	15.362	9.876	8.264	6.156	5.614
2250.3	7	CT	233.950	45.667	178.765	2.462	68.395	5.594	14.639	9.825	8.240	6.135	5.594
2250.4	7	CT	234.048	43.199	178.855	2.458	71.742	5.591	13.956	9.805	8.248	6.133	5.591
2250.5	7	CT	233.668	43.559	178.656	2.453	75.118	5.597	13.325	9.802	8.274	6.143	5.597
2250.6	7	CT	232.976	46.334	178.437	2.448	78.449	5.604	12.753	9.804	8.307	6.153	5.604
2250.7	7	CT	232.360	49.219	178.453	2.443	81.381	5.604	12.294	9.805	8.336	6.158	5.604
2250.8	7	CT	232.256	51.843	178.535	2.438	83.700	5.601	11.951	9.818	8.366	6.160	5.601
2250.9	7	CT	232.830	53.657	178.641	2.434	85.359	5.598	11.717	9.847	8.399	6.162	5.598
2251.0	7	CT	234.121	53.841	178.935	2.430	86.411	5.589	11.573	9.885	8.427	6.158	5.589
2251.1	7	CT	236.111	51.699	179.735	2.427	87.009	5.564	11.493	9.915	8.435	6.137	5.564
2251.2	7	CT	238.714	49.019	181.432	2.424	87.441	5.512	11.436	9.914	8.404	6.086	5.512
2251.3	7	CT	241.401	47.139	183.701	2.421	87.830	5.444	11.385	9.891	8.347	6.018	5.444
2251.4	7	CT	243.777	46.156	186.148	2.420	88.171	5.373	11.342	9.860	8.283	5.945	5.373
2251.5	7	CT	245.578	45.800	188.495	2.418	88.453	5.306	11.306	9.831	8.221	5.877	5.306
2251.6	7	CT	246.620	45.661	190.551	2.417	88.691	5.248	11.275	9.808	8.171	5.818	5.248
2251.7	7	CT	246.679	45.204	192.012	2.414	88.869	5.208	11.252	9.797	8.142	5.778	5.208
2251.8	7	CT	246.069	44.898	192.617	2.411	88.893	5.191	11.249	9.812	8.144	5.764	5.191
2251.9	7	CT	245.165	45.196	192.344	2.406	88.716	5.199	11.272	9.855	8.179	5.775	5.199
2252.0	7	CT	244.266	45.932	191.317	2.399	88.340	5.227	11.320	9.922	8.242	5.808	5.227
2252.1	7	CT	243.609	46.279	189.765	2.393	87.810	5.269	11.389	10.008	8.324	5.857	5.269
2252.2	7	CT	243.473	45.189	188.257	2.387	87.229	5.312	11.464	10.087	8.402	5.905	5.312
2252.3	7	CT	243.726	43.969	187.174	2.385	86.654	5.343	11.540	10.148	8.461	5.939	5.343
2252.4	7	CT	244.075	43.266	186.559	2.388	86.054	5.361	11.621	10.191	8.497	5.960	5.361
2252.5	7	CT	244.252	43.010	186.358	2.394	85.394	5.366	11.711	10.219	8.515	5.966	5.366
2252.6	7	CT	244.038	42.817	186.474	2.403	84.646	5.363	11.814	10.240	8.518	5.963	5.363
2252.7	7	CT	243.218	43.027	186.814	2.412	83.906	5.353	11.918	10.256	8.512	5.953	5.353
2252.8	7	CT	242.081	43.134	187.220	2.420	83.292	5.341	12.006	10.267	8.504	5.941	5.341
2252.9	7	CT	240.958	42.830	187.477	2.423	82.853	5.334	12.070	10.282	8.503	5.934	5.334
2253.0	7	CT	240.085	42.378	187.383	2.423	82.597	5.337	12.107	10.308	8.517	5.939	5.337
2253.1	7	CT	239.612	42.533	186.788	2.418	82.495	5.354	12.122	10.353	8.555	5.960	5.354
2253.2	7	CT	239.634	42.301	185.530	2.410	82.549	5.390	12.114	10.425	8.622	6.002	5.390
2253.3	7	CT	239.911	41.629	183.856	2.401	82.690	5.439	12.094	10.516	8.708	6.058	5.439
2253.4	7	CT	240.238	41.469	182.098	2.392	82.860	5.492	12.069	10.608	8.797	6.118	5.492
2253.5	7	CT	240.506	42.239	180.563	2.386	83.031	5.538	12.044	10.688	8.874	6.171	5.538
2253.6	7	CT	240.668	43.416	179.538	2.381	83.192	5.570	12.021	10.739	8.924	6.207	5.570
2253.7	7	CT	240.742	43.520	179.496	2.379	83.372	5.571	11.995	10.731	8.921	6.210	5.571
2253.8	7	CT	240.833	43.009	180.072	2.379	83.613	5.553	11.960	10.682	8.884	6.190	5.553
2253.9	7	CT	240.999	42.506	180.929	2.382	83.982	5.527	11.908	10.609	8.829	6.161	5.527
2254.0	7	CT	241.262	42.412	181.851	2.387	84.560	5.499	11.826	10.521	8.769	6.129	5.499
2254.1	7	CT	241.620	43.077	182.645	2.393	85.442	5.476	11.704	10.426	8.711	6.101	5.476
2254.2	7	CT	241.992	42.779	183.083	2.401	86.585	5.462	11.550	10.337	8.667	6.085	5.462
2254.3	7	CT	242.147	41.746	183.250	2.409	87.733	5.457	11.399	10.257	8.634	6.078	5.457
2254.4	7	CT	241.924	40.114	183.583	2.416	88.753	5.447	11.268	10.170	8.593	6.065	5.447
2254.5	7	CT	241.251	38.194	184.636	2.422	89.646	5.416	11.155	10.053	8.520	6.029	5.416
2254.6	7	CT	240.128	36.942	186.999	2.425	90.527	5.348	11.046	9.883	8.389	5.951	5.348
2254.7	7	CT	238.787	38.160	191.484	2.425	91.587	5.224	10.919	9.635	8.174	5.811	5.224
2254.8	7	CT	237.843	41.521	197.350	2.423	92.734	5.070	10.785	9.356	7.918	5.638	5.070
2254.9	7	CT	237.627	45.755	203.616	2.417	93.755	4.914	10.667	9.090	7.663	5.463	4.914
2255.0	7	CT	238.237	49.530	209.531	2.409	94.461	4.774	10.587	8.867	7.437	5.307	4.774
2255.1	7	CT	239.627	51.537	214.556	2.401	94.715	4.661	10.558	8.702	7.257	5.180	4.661
2255.2	7	CT	241.490	51.173	218.559	2.393	94.513	4.576	10.580	8.594	7.123	5.084	4.576
2255.3	7	CT	243.175	49.750	222.519	2.386	94.312	4.494	10.603	8.495	6.997	4.992	4.494
2255.4	7	CT	244.400	48.291	226.938	2.380	94.377	4.407	10.596	8.382	6.862	4.894	4.407
2255.5	7	CT	245.102	47.143	231.733	2.375	94.786	4.316	10.550	8.257	6.722	4.791	4.316
2255.6	7	CT	245.323	46.124	236.428	2.373	95.503	4.230	10.471	8.134	6.590	4.694	4.230
2255.7	7	CT	245.198	43.845	239.599	2.373	96.183	4.174	10.397	8.057	6.502	4.629	4.174
2255.8	7	CT	244.990	41.292	240.763	2.375	96.547	4.154	10.357	8.040	6.469	4.605	4.154
2255.9	7	CT	244.832	39.931	240.055	2.380	96.480	4.166	10.365	8.077	6.484	4.617	4.166
2256.0	7	CT	244.783	40.041	237.879	2.384	95.978	4.204	10.419	8.153	6.537	4.656	4.204
2256.1	7	CT	244.872	40.482	234.932	2.387	95.143	4.257	10.511	8.246	6.610	4.711	4.257
2256.2	7	CT	245.137	40.756	231.757	2.390	94.138	4.315	10.623	8.336	6.688	4.773	4.315
2256.3	7	CT	245.487	41.568	228.602	2.391	93.339	4.375	10.714	8.411	6.763	4.835	4.375
2256.4	7	CT	245.769	42.763	225.467	2.392	92.998	4.436	10.753	8.471	6.835	4.897	4.436
2256.5	7	CT	245.814	43.636	222.288	2.395	93.235	4.499	10.726	8.519	6.908	4.963	4.499
2256.6	7	CT	245.434	43.278	218.983	2.400	94.057	4.567	10.633	8.560	6.985	5.033	4.567
2256.7	7	CT	244.222	41.879	215.306	2.409	95.235	4.645	10.501	8.607	7.076	5.115	4.645
2256.8	7	CT	242.217	41.227	211.435	2.420	96.308	4.730	10.383	8.663	7.174	5.204	4.730
2256.9	7	CT	239.768	42.233	207.552	2.432	97.073	4.819	10.302	8.728	7.276	5.296	4.819
2257.0	7	CT	237.285	44.802	203.780	2.442	97.448	4.908	10.262	8.801	7.378	5.389	4.908
2257.1	7	CT	235.193	48.054	200.198	2.448	97.387	4.995	10.268	8.883	7.477	5.480	4.995
2257.2	7	CT	234.185	50.772	196.832	2.452	96.890	5.081	10.321	8.975	7.573	5.570	5.081
2257.3	7	CT	234.271	52.879	193.726	2.450	96.136	5.163	10.402	9.066	7.661	5.655	5.163
2257.4	7	CT	235.035	54.363	190.971	2.446	95.285	5.237	10.495	9.146	7.736	5.732	5.237
2257.5	7	CT	236.039	55.052	188.622	2.440	94.475	5.302	10.585	9.208	7.795	5.797	5.302
2257.6	7	CT	236.894	54.740	186.637	2.433	93.835	5.358	10.657	9.247	7.838	5.853	5.358
2257.7	7	CT	237.209	53.256	184.860	2.427	93.520	5.410	10.693	9.266	7.870	5.903	5.410
2257.8	7	CT	237.136	52.214	182.921	2.422	93.442	5.467	10.702	9.280	7.904	5.959	5.467
2257.9	7	CT	236.977	51.904	180.561	2.418	93.433	5.539	10.703	9.303	7.954	6.029	5.539
2258.0	7	CT	236.944	51.945	177.662	2.416	93.362	5.629	10.711	9.344	8.024	6.118	5.629
2258.1	7	CT	237.151	51.911	174.200	2.415	93.156	5.741	10.735	9.404	8.119	6.230	5.741
2258.2	7	CT	237.509	52.409	170.210	2.417	92.860	5.877	10.769	9.481	8.239	6.366	5.877
2258.3	7	CT	237.629	52.852	165.996	2.421	92.594	6.027	10.800	9.566	8.375	6.517	6.027
2258.4	7	CT	237.292	52.578	161.642	2.430	92.363	6.189	10.826	9.660	8.526	6.680	6.189
2258.5	7	CT	236.423	51.876	157.147	2.442	92.094	6.366	10.858	9.766	8.693	6.859	6.366
2258.6	7	CT	235.031	52.106	152.519	2.456	91.668	6.558	10.909	9.892	8.881	7.055	6.558
